level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text,label
5,1,1,1,1,1,237,307,262,35,92,INDUSTRIE,shipper
5,1,1,1,1,2,513,307,316,35,66,BITOSSIS.P.A,shipper
5,1,1,1,2,1,237,365,86,34,92,VIA,shipper
5,1,1,1,2,2,338,365,375,34,88,PIETRAMARINA,shipper
5,1,1,1,2,3,742,365,184,41,83,"5,350,059",shipper
5,1,1,1,3,1,238,423,316,41,91,"SOVIGLIANA,",shipper
5,1,1,1,3,2,570,423,138,35,85,VINCI,shipper
5,1,1,1,3,3,722,423,13,43,85,(,shipper
5,1,1,1,3,4,750,424,71,41,76,FI),shipper
5,1,2,1,1,1,237,480,159,34,90,ITALIE,shipper
5,1,3,1,1,1,237,653,205,44,92,BANQUE,consignee
5,1,3,1,1,2,456,653,287,35,93,NATIONALE,consignee
5,1,3,1,1,3,759,653,256,35,91,D'ALGERIE,consignee
5,1,3,1,2,1,236,710,201,35,95,AGENCE,consignee
5,1,3,1,2,2,453,710,71,35,95,609,consignee
5,1,3,1,2,3,540,711,97,34,96,RUE,consignee
5,1,3,1,2,4,651,710,181,34,93,AHMED,consignee
5,1,3,1,2,5,849,710,279,35,91,GHERMOUL,consignee
5,1,4,1,1,1,236,768,167,35,96,ALGER,consignee
5,1,5,1,1,1,237,939,295,43,91,CERAMIQUE,notify
5,1,5,1,1,2,546,939,305,35,90,BOUMERDES,notify
5,1,5,1,1,3,869,939,125,35,96,SARL,notify
5,1,5,1,2,1,237,998,59,33,92,BP,notify
5,1,5,1,2,2,312,997,68,35,95,331,notify
5,1,5,1,2,3,397,997,133,35,95,ZONE,notify
5,1,5,1,2,4,544,997,354,35,93,INDUSTRIELLE,notify
5,1,5,1,2,5,925,997,134,35,91,ISSER,notify
5,1,6,1,1,1,236,1055,56,33,83,W.,notify
5,1,6,1,1,2,309,1054,305,35,83,BOUMERDES,notify
5,1,7,1,1,1,237,1112,212,35,92,ALGERIE,notify
5,1,7,2,1,1,237,1169,512,35,91,RC.99B072222578.35/00,notify
5,1,7,3,1,1,251,1227,94,43,90,(NIF,notify
5,1,7,3,1,2,359,1227,372,35,90,9.96E+13,notify
5,1,7,3,1,3,748,1227,12,42,92,),notify
5,1,7,4,1,1,238,1457,65,35,78,S/S,others
5,1,7,4,1,2,345,1457,187,35,78,DJANET,others
5,1,7,4,1,3,1271,1457,253,43,49,(3/THREE,others
5,1,7,4,1,4,1479,1452,44,52,87,),others
5,1,7,5,1,1,237,1688,53,34,91,M.,port_of_loading
5,1,7,5,1,2,307,1688,51,33,92,DI,port_of_loading
5,1,7,5,1,3,371,1687,240,35,89,CARRARA,port_of_loading
5,1,7,5,1,4,1135,1687,182,35,93,ALGERI,port_of_discharge
5,1,7,6,1,1,237,1859,145,35,91,EMAU,container_id
5,1,7,6,1,2,398,1859,172,35,96,3026010,container_id
5,1,7,6,1,3,685,1859,215,35,89,1x20 BOX,container_type
5,1,7,6,1,4,916,1859,149,35,79,S.T.C.,container_type
5,1,7,6,1,5,1047,1854,34,50,79,:,others
5,1,7,6,1,6,1095,1859,73,35,95,960,package_quantity
5,1,7,6,1,7,1195,1859,130,35,96,BAGS,package_quantity
5,1,7,6,1,8,1355,1859,69,35,96,ON,package_quantity
5,1,7,6,1,9,1452,1859,47,35,87,20,package_quantity
5,1,7,6,1,10,1513,1859,113,35,87,PTLS,package_quantity
5,1,7,6,1,11,1861,1859,79,35,94,KG.,gross_weight
5,1,7,6,1,12,1970,1859,135,35,94,24.26,gross_weight
5,1,7,6,2,1,238,1917,83,35,94,Seal,seal_number
5,1,7,6,2,2,349,1917,172,35,96,3777654,seal_number
5,1,7,7,1,1,236,2032,146,35,91,EMAU,container_id
5,1,7,7,1,2,398,2032,170,35,95,3026005,container_id
5,1,7,7,1,3,685,2032,216,35,89,1x20 BOX,container_type
5,1,7,7,1,4,916,2032,149,35,72,S.T.C.,container_type
5,1,7,7,1,5,1047,2027,34,50,72,:,others
5,1,7,7,1,6,1095,2032,73,35,95,960,package_quantity
5,1,7,7,1,7,1195,2032,130,35,96,BAGS,package_quantity
5,1,7,7,1,8,1355,2032,69,35,96,ON,package_quantity
5,1,7,7,1,9,1452,2032,47,35,86,20,package_quantity
5,1,7,7,1,10,1513,2032,113,35,86,PTLS,package_quantity
5,1,7,7,1,11,1861,2032,79,35,95,KG.,gross_weight
5,1,7,7,1,12,1970,2032,135,35,95,24.4,gross_weight
5,1,8,1,1,1,238,2089,83,35,94,Seal,seal_number
5,1,8,1,1,2,349,2089,171,35,94,2200629,seal_number
5,1,9,1,1,1,975,2204,181,35,92,ALUBIT,content_description
5,1,9,1,1,2,1170,2204,272,35,95,LEONARDO,content_description
5,1,9,1,1,3,1458,2204,80,35,92,CW,content_description
5,1,9,1,1,4,1551,2204,178,41,92,"BILLES,",content_description
5,1,9,1,2,1,975,2262,181,35,91,ALUBIT,content_description
5,1,9,1,2,2,1170,2262,272,35,93,LEONARDO,content_description
5,1,9,1,2,3,1458,2262,165,35,92,BILLES,content_description
5,1,9,1,3,1,975,2319,162,35,96,TOTAL,content_description
5,1,9,1,3,2,1150,2320,96,33,96,NET,content_description
5,1,9,1,3,3,1261,2319,80,35,96,KG.,content_description
5,1,9,1,3,4,1357,2319,137,35,95,48,content_description
5,1,10,1,1,1,975,2434,260,35,96,PURCHASE,content_description
5,1,10,1,1,2,1250,2434,167,35,93,ORDER,content_description
5,1,10,1,1,3,1394,2430,36,54,92,:,content_description
5,1,10,1,1,4,1458,2434,197,35,96,20010604,content_description
5,1,11,1,1,1,975,2607,60,35,95,HS,hs_code
5,1,11,1,1,2,1051,2607,135,35,91,CODE,hs_code
5,1,11,1,1,3,1201,2607,209,35,91,6902.9,hs_code
5,1,12,1,1,1,974,2779,210,35,96,FREIGHT,content_description
5,1,12,1,1,2,1210,2779,206,34,96,PREPAID,content_description
5,1,13,1,1,1,237,3067,137,35,91,NOTA,others
5,1,13,1,1,2,354,3063,37,54,89,:,others
5,1,13,1,1,3,414,3078,111,34,93,prego,others
5,1,13,1,1,4,542,3067,219,45,91,aggiungere,others
5,1,13,1,1,5,775,3068,53,33,96,Vs,others
5,1,13,1,1,6,844,3073,127,39,96,agente,others
5,1,13,1,1,7,987,3078,20,23,96,a,others
5,1,13,1,1,8,1021,3067,142,34,96,destino,others
